h3,slope,base,pct_per_month,area,lat,lon,CIS,police_station,n_parking,trend
8960145b52bffff,22.800000000000008,107.5,21.2,Annapurneshwari Industrial Area,12.974319269628984,77.56144617373971,62.22,Magadi Road,590,Worsening
8961892ec7bffff,0.9000000000000004,4.25,21.2,Byappanahalli Junction,12.986851162453709,77.64833018699213,18.8,Jeevanbheemanagar,21,Worsening
8961892490fffff,0.8999999999999994,4.25,21.2,Nadaprabhu Kempegowda Circle,12.883523423553802,77.54850351671624,21.92,Thalagattapura,32,Worsening
8960145a4c7ffff,0.49999999999999994,2.3333333333333335,21.4,KIMS Staff Quarters,12.925143747291242,77.56543661136617,10.12,Banashankari,10,Worsening
89618924833ffff,0.2857142857142857,1.3333333333333333,21.4,Silver Oak Plantation Junction,12.886664106343547,77.56599621736362,11.8,Thalagattapura,12,Worsening
8960145b40bffff,0.4999999999999995,2.3333333333333335,21.4,Ali Askar Road Junction,12.98170279660378,77.5910529613103,9.22,Cubbon Park,8,Worsening
8960145a8c3ffff,1.0000000000000016,4.666666666666667,21.4,Nagadevanahalli,12.941417026542867,77.49295077657537,12.44,Jnanabharathi,14,Worsening
8961892418fffff,0.3571428571428571,1.6666666666666667,21.4,Lake Verandahs House of Hiranandani,12.875796581387025,77.61153502325783,6.48,Hulimavu,5,Worsening
8961892ea6fffff,0.6999999999999997,3.25,21.5,Siddappa Reddy Circle,13.025397797915916,77.63091912973456,14.77,K.G. Halli,16,Worsening
896189240d3ffff,15.199999999999996,70.5,21.6,Ramaiah Reddy Layout,12.886366511472866,77.64180657097084,51.77,Hulimavu,337,Worsening
8961892440bffff,14.000000000000002,63.5,22.0,Singasandra Industrial Estate,12.876715931417216,77.64826445230146,47.12,Hulimavu,285,Worsening
89601459e87ffff,8.299999999999999,37.75,22.0,Hesaragatta Cross Junction,13.044995209010441,77.50848857222482,43.79,Chikkabanavara,175,Worsening
8960145b517ffff,3.699999999999999,16.75,22.1,Akkimakalamna Gudi,12.967883527584744,77.5685578119315,34.93,Chamarajpet,93,Worsening
89618925437ffff,2.9999999999999996,13.5,22.2,Prestige Ferns Galaxy,12.922615932915704,77.66891558795382,31.96,Bellandur,81,Worsening
896014591b7ffff,2.0714285714285743,9.333333333333334,22.2,TVS Cross,13.027873684485304,77.51902993135819,23.65,Peenya,28,Worsening
89618921a87ffff,2.9999999999999996,13.5,22.2,Reddys Keerthi Residency,13.006773460060563,77.7565355657235,30.85,Mahadevapura,69,Worsening
8961892597bffff,0.49999999999999994,2.25,22.2,Teachers College Circle,12.942192709377883,77.58016019383982,10.56,Basavanagudi,9,Worsening
89618925913ffff,15.400000000000007,69.0,22.3,Da Ra Bendre Circle,12.931491811934931,77.58359060435983,54.02,Jayanagara,346,Worsening
8960145a2d7ffff,2.3,10.25,22.4,AR Compound,12.960445064863405,77.55580047416036,25.36,Chamarajpet,43,Worsening
89618925837ffff,5.2,23.0,22.6,NIMHANS,12.937870285299905,77.5933248784957,39.52,Wilson Garden,106,Worsening
8960145b0afffff,1.6000000000000012,7.0,22.9,Sunrise Circle,12.988193936425981,77.56709274088962,22.26,Sheshadripuram,32,Worsening
8960145a6dbffff,4.300000000000001,18.75,22.9,Sri Vasavi Circle,12.949688801316903,77.57607433408133,31.01,V.V.Puram (C.Pet),84,Worsening
89618924acbffff,5.399999999999998,23.5,23.0,Marenahalli,12.914381546759694,77.58571001144226,36.81,J.P. Nagar,109,Worsening
8961892e927ffff,6.599999999999999,28.5,23.2,Balappa Garden,12.98487901359827,77.60013394737257,43.16,Shivajinagar,140,Worsening
896014583c3ffff,1.1000000000000003,4.75,23.2,M Ramaiah Layout,13.008678975658661,77.5066854492692,20.26,Peenya,26,Worsening
896016961a7ffff,2.199999999999999,9.5,23.2,Mohammad Sab Palya Circle,13.082285237805257,77.54700394113785,27.27,Yelahanka,45,Worsening
89618925c83ffff,1.4999999999999996,6.333333333333333,23.7,Silk Board Junction,12.91851720115222,77.6230894022631,19.17,Madiwala,26,Worsening
8960145b497ffff,5.6000000000000005,23.5,23.8,Sampangiram Nagar,12.967798089801708,77.59382815626195,35.58,Halasuru Gate,109,Worsening
8960169052bffff,9.100000000000005,38.25,23.8,Chikkanahalli North Taluka,13.183463996191959,77.68301624767453,39.96,Chikkajala,175,Worsening
896014514dbffff,2.099999999999999,8.75,24.0,Hosahalli South Taluka,12.875001059033211,77.5411461178543,24.8,Thalagattapura,42,Worsening
896189259b3ffff,0.3,1.25,24.0,Jagathguru Shri Sivaratripura Circle,12.924025290533711,77.57925392018474,9.84,Jayanagara,10,Worsening
8961892e903ffff,0.6000000000000003,2.5,24.0,Dasappa Colony,12.985909282285935,77.611587610053,13.0,Pulikeshinagar(F.Town),12,Worsening
89618925bcfffff,1.7999999999999998,7.5,24.0,Sri Jai Maruthi Eat Out Junction,12.958184851330957,77.5918611747243,23.98,Wilson Garden,38,Worsening
8961892e9b3ffff,0.9000000000000001,3.75,24.0,Tyagi Henagalavarayan Junction,12.976295287838843,77.60961956625042,16.23,Shivajinagar,19,Worsening
89601690573ffff,2.8,11.5,24.3,Chikkanahalli North Taluka,13.18558658073182,77.68908096161415,24.35,Chikkajala,47,Worsening
8960145b323ffff,43.50000000000001,178.25,24.4,Rajaji Nagar,13.008554904176677,77.54878292418903,70.09,Rajajinagar,964,Worsening
8960145b577ffff,1.9000000000000004,7.75,24.5,Magadi Road Area,12.975378061684143,77.5644718628851,23.48,Magadi Road,37,Worsening
8960145b66fffff,0.5714285714285718,2.3333333333333335,24.5,Vasanth Enclave,13.010569114131584,77.5885290165443,8.62,R.T. Nagar,7,Worsening
8961892429bffff,3.9999999999999996,16.333333333333332,24.5,Ramachandra Reddy Layout,12.90454094322411,77.64271705932173,29.74,HSR Layout,57,Worsening
8960145845bffff,17.8,72.0,24.7,Havanur Circle,12.987214761433934,77.53880335529601,54.33,Vijayanagara,345,Worsening
8961892f537ffff,2.599999999999999,10.5,24.8,Zero Tolerance Junction,13.019786876174358,77.70853475355906,26.39,K.R. Pura,47,Worsening
89618921d43ffff,1.4999999999999991,6.0,25.0,Happy Valley,12.977911778442502,77.75060837936606,20.95,Whitefield,25,Worsening
8961892cd2bffff,0.9999999999999988,4.0,25.0,Bilappa Garden,13.026590604126978,77.59180767278092,15.02,R.T. Nagar,16,Worsening
89601690557ffff,0.4999999999999998,2.0,25.0,Mylanahalli,13.184503506304475,77.6944882225824,7.05,Chikkajala,6,Worsening
8961892c557ffff,0.5000000000000003,2.0,25.0,Swamy Vivekananda Heights,13.02743255007744,77.66227148169453,8.38,Hennuru,7,Worsening
8960145b327ffff,1.5000000000000002,6.0,25.0,Mahalakshmi Layout,13.007495513665479,77.54575749789763,15.23,Rajajinagar,19,Worsening
8961892e077ffff,0.9999999999999996,4.0,25.0,Indian Oil Campus,12.99740571283029,77.68706026007558,13.0,Mahadevapura,13,Worsening
896189240c3ffff,7.399999999999999,29.5,25.1,Gangotri SLV Meadows,12.888514741648658,77.63943518039474,41.97,Hulimavu,153,Worsening
8961892e00bffff,12.899999999999999,51.25,25.2,Police Quarters Singayyanapalya,12.996316676797564,77.69246410475205,46.58,Mahadevapura,219,Worsening
8961892e063ffff,3.4000000000000012,13.5,25.2,Indian Oil Campus,13.000611539918408,77.68771767638277,30.06,Mahadevapura,61,Worsening
89618925377ffff,3.7999999999999994,15.0,25.3,Dr Rajkumar Circle,12.960151292633224,77.64004870949294,30.86,Halasur,74,Worsening
8961892ed4fffff,7.200000000000001,28.5,25.3,Kolimi Heights,12.980500166918517,77.63015839056763,42.83,Halasur,134,Worsening
896189251a7ffff,6.200000000000002,24.5,25.3,SBI Colony,12.924895042451425,77.63282840454069,39.52,Adugodi,121,Worsening
8960145b443ffff,4.6,18.0,25.6,Embassy Apartment,12.985965945920508,77.5947355666389,34.25,Cubbon Park,109,Worsening
8960145b4d7ffff,4.599999999999999,18.0,25.6,Mahatma Gandhi Circle,12.975265547518998,77.59816652065201,33.47,Cubbon Park,94,Worsening
8960145b16fffff,5.0,19.5,25.6,Indiranagar,12.995740274474858,77.54616317511315,35.93,Vijayanagara,87,Worsening
89618920a83ffff,1.1000000000000003,4.25,25.9,Siddapura,12.955532367899817,77.72912366506138,15.74,Whitefield,18,Worsening
89618925a43ffff,4.399999999999999,17.0,25.9,Garuda Mall,12.970944449560163,77.61133503110803,34.35,Ashok Nagar,101,Worsening
89618927357ffff,1.5000000000000004,5.75,26.1,Oceanus Monarda,12.907610691803411,77.67709057681017,20.69,Bellandur,31,Worsening
896189244d7ffff,17.800000000000004,67.5,26.4,Channakeshava Nagar,12.870269843242141,77.65537896148665,49.08,Electronic City,296,Worsening
8961892dd43ffff,0.39999999999999997,1.5,26.7,Venkatadri Estates,13.083112124737193,77.63430656119503,11.94,Hennuru,11,Worsening
8961892626bffff,1.2000000000000008,4.5,26.7,Vinayaka Nagar,12.869177597174616,77.66077877558335,15.61,Electronic City,18,Worsening
8960145b5a7ffff,2.857142857142858,10.666666666666666,26.8,Sirsi Circle,12.962562284101672,77.56185128025189,19.28,Chamarajpet,34,Worsening
8960145b2c7ffff,0.35714285714285726,1.3333333333333333,26.8,Enayathulla Mehkri Circle,13.014859114005546,77.58378644971633,6.43,Sadashivanagar,5,Worsening
896189254abffff,0.7142857142857145,2.6666666666666665,26.8,Bellandur,12.921524995512573,77.67431708959897,13.11,Bellandur,14,Worsening
89618925123ffff,31.499999999999996,117.75,26.8,ST Bed Layout Extension,12.93345253875046,77.63176943519346,54.3,Adugodi,575,Worsening
896189273b7ffff,0.35714285714285726,1.3333333333333333,26.8,DRB Sanidhi Layout,12.892673729226036,77.66840466632172,4.17,Electronic City,4,Worsening
8960145a177ffff,3.8000000000000003,14.0,27.1,Rajarajeshwari Junction,12.938131860210492,77.51754315835885,29.34,Byatarayanapura,58,Worsening
89618925b77ffff,4.071428571428572,15.0,27.1,Kalasipalyam New Extension,12.960359804804776,77.58106658359864,22.69,City Market,45,Worsening
8960145b3b3ffff,3.399999999999999,12.5,27.2,Rajaji Nagar,12.99891789453657,77.55523952514251,29.97,Malleshwaram,65,Worsening
896014598dbffff,1.3000000000000012,4.75,27.4,Nagasandra,13.04716012572664,77.49770049375356,22.1,Chikkabanavara,25,Worsening
896189242a7ffff,1.2999999999999998,4.75,27.4,Temple Tree,12.90245964272548,77.62823482919396,17.3,Madiwala,21,Worsening
8960145912fffff,3.9,14.25,27.4,Krishna Gowda Layout,13.040709406515866,77.51322862819842,30.8,Peenya,69,Worsening
89618925977ffff,8.0,28.5,28.1,Krest Park Apartment,12.937930322970495,77.57647891671995,40.47,Basavanagudi,170,Worsening
89618926bc7ffff,0.8571428571428573,3.0,28.6,Royal Hermitage Layout,12.850227536861649,77.5894455351815,11.55,Thalagattapura,11,Worsening
89601459e03ffff,6.0,21.0,28.6,Defence Colony,13.053543896821735,77.50742722139053,35.45,Chikkabanavara,97,Worsening
896189249afffff,3.099999999999999,10.75,28.8,Bayanapalya,12.87605843062557,77.54417007031073,33.27,Thalagattapura,71,Worsening
89618925ba7ffff,3.1,10.75,28.8,Lalbhagh West Gate Circle,12.947542920685079,77.57844494889376,33.22,Basavanagudi,83,Worsening
89618925c57ffff,1.1000000000000003,3.75,29.3,Koramangala,12.930279224347764,77.62268641203792,17.61,Adugodi,25,Worsening
89618920b3bffff,4.000000000000004,13.666666666666666,29.3,TNR Layout,12.95672330298106,77.69841225317369,27.04,HAL Old Airport,43,Worsening
8960145b367ffff,5.500000000000001,18.75,29.3,Lumos,13.014962254390468,77.5500929094803,33.82,Rajajinagar,78,Worsening
8961892443bffff,0.7857142857142855,2.6666666666666665,29.5,Paramount Sumadhura Serene,12.874602318527776,77.64220886074175,8.24,Hulimavu,8,Worsening
89618926397ffff,66.3,222.25,29.8,Ajmera Annex,12.840364438188738,77.64644298941454,66.2,Electronic City,1122,Worsening
89618927673ffff,2.4999999999999987,8.333333333333334,30.0,East Park Residences,12.901058210412353,77.70950512219127,20.41,Whitefield,29,Worsening
89601459857ffff,0.5,1.6666666666666667,30.0,Nanjundeshwara Layout,13.050384689101904,77.48993720416985,10.56,No Police Station,7,Worsening
8961892590fffff,0.4999999999999998,1.6666666666666667,30.0,VP Layout,12.935784238303905,77.57884944905247,5.55,Basavanagudi,5,Worsening
8961892ea4fffff,0.4999999999999998,1.6666666666666667,30.0,Chelekere,13.025370297283402,77.63934925199494,10.37,Banaswadi,8,Worsening
8960145a5b7ffff,3.099999999999999,10.25,30.2,Kodipur,12.908156465091322,77.53388083635204,30.58,K.S. Layout,59,Worsening
8961892185bffff,2.4999999999999982,8.25,30.3,Sri Sathya Sai Gokulam,13.001417808358338,77.75825146769112,24.85,Mahadevapura,39,Worsening
8961892512fffff,2.5,8.25,30.3,Maharaja Junction,12.935599778128815,77.62939787951096,21.73,Adugodi,34,Worsening
8961892602bffff,1.9999999999999996,6.5,30.8,Concord Silicon Valley,12.839271476298808,77.65184177088231,19.62,Electronic City,29,Worsening
8960145b56fffff,4.8,15.5,31.0,Ramachandrapuram,12.980727103642337,77.5627564637352,37.3,Magadi Road,109,Worsening
8961892cc1bffff,5.57142857142857,18.0,31.0,Sri Muthu Mariyamma Circle,13.031834612895974,77.62380248024556,23.39,K.G. Halli,56,Worsening
8960145b003ffff,8.100000000000003,25.75,31.5,Krishna Block,12.993515958516587,77.57380031692995,37.97,Sheshadripuram,125,Worsening
89618925b73ffff,7.899999999999999,24.75,31.9,Kumbaragundi,12.961418272288581,77.58409287131197,35.75,Halasuru Gate,111,Worsening
8960145b32fffff,0.7999999999999999,2.5,32.0,Sri Vasavi Garden,13.010699140235507,77.54641242526039,11.01,Rajajinagar,11,Worsening
8961892e2c3ffff,0.642857142857143,2.0,32.1,Vinayaka Layout,13.01552214132805,77.70484546982513,7.61,K.R. Pura,6,Worsening
89618924407ffff,0.6428571428571427,2.0,32.1,Yellappa Layout,12.872453800291844,77.6445801987604,7.37,Electronic City,7,Worsening
89601459e17ffff,3.3,10.25,32.2,Havanoor Extension,13.05034093604352,77.50677289642434,26.59,Chikkabanavara,54,Worsening
8960145b693ffff,15.800000000000006,49.0,32.2,Nayak Circle,12.991288020860356,77.60144565755562,41.76,Shivajinagar,224,Worsening
8960145b297ffff,3.3999999999999986,10.5,32.4,Palace Orchard Upper,13.005246527671353,77.5818197031409,27.86,Sadashivanagar,55,Worsening
89601690143ffff,2.5000000000000013,7.666666666666667,32.6,Shreela Airview Enclave,13.202717611118837,77.67852350588166,18.72,Devanahalli Airport,23,Worsening
896016901c3ffff,0.9000000000000002,2.75,32.7,Begur Chikkanahalli,13.19522446291114,77.6826149292126,10.61,Devanahalli Airport,11,Worsening
89618926387ffff,51.599999999999994,157.0,32.9,Himagiri Residency,12.842513524410172,77.64407186156959,63.31,Electronic City,814,Worsening
89618924a8bffff,1.9,5.75,33.0,Learning to Fly,12.90691519480368,77.58137341326427,18.86,J.P. Nagar,28,Worsening
8961892487bffff,1.9000000000000004,5.75,33.0,Narasamma Layout,12.89733394768908,77.57098653087314,21.95,K.S. Layout,33,Worsening
89618920babffff,71.60000000000002,216.0,33.1,Soulspace Paradigm,12.951368871177712,77.70012777369645,67.47,HAL Old Airport,976,Worsening
89618924a0fffff,2.0000000000000004,6.0,33.3,Umarbagh Layout,12.913354789363588,77.574262423783,19.45,K.S. Layout,31,Worsening
89618924873ffff,0.999999999999999,3.0,33.3,Chennabasappa Layout,12.894129798959097,77.5703314076544,12.04,K.S. Layout,9,Worsening
89601690157ffff,0.999999999999999,3.0,33.3,Yerthiganahalli,13.19951223987972,77.67786582149512,10.32,Devanahalli Airport,9,Worsening
8960145b1bbffff,1.9999999999999993,6.0,33.3,Sri SV Chenna Krishnaiah Circle,12.979695307402613,77.55130944641283,15.51,Magadi Road,19,Worsening
8961892cb63ffff,0.999999999999999,3.0,33.3,NTI Layout,13.068295269973788,77.58347992285206,10.96,Kodigehalli,9,Worsening
89618924093ffff,0.9999999999999997,3.0,33.3,Prospect Princeton Apartment,12.878899098968285,77.63746627475473,10.49,Electronic City,10,Worsening
89601690083ffff,0.9999999999999996,3.0,33.3,Bavapura,13.195181853886531,77.69949502264802,8.98,Devanahalli Airport,9,Worsening
896014594cbffff,0.9999999999999999,3.0,33.3,Jaladarshini Layout,13.03413499257269,77.57087028038396,8.44,Kodigehalli,9,Worsening
896014594b7ffff,13.999999999999998,42.0,33.3,Yeshwanthapura Circle,13.020284990712538,77.55679949061893,42.85,Yeshwanthpura,185,Worsening
8961892528fffff,24.500000000000004,73.25,33.4,HAL Circle,12.95791023212782,77.66771114053958,45.28,HAL Old Airport,293,Worsening
8961892ed13ffff,2.1000000000000005,6.25,33.6,Ranka Corner Apartments,12.968738661124236,77.63056119510308,18.33,Halasur,27,Worsening
8960145a23bffff,10.500000000000004,31.25,33.6,Ramesh Babu Circle,12.964762871108562,77.5426398599524,37.69,Vijayanagara,142,Worsening
896014585b3ffff,1.1000000000000003,3.25,33.8,Vinayaka Layout,12.961667105247463,77.50831323712443,16.89,Jnanabharathi,19,Worsening
89618924827ffff,4.6000000000000005,13.5,34.1,Gopalan Jewels,12.887753273256596,77.56060150867145,32.36,Thalagattapura,72,Worsening
896014582d3ffff,5.142857142857142,15.0,34.3,Nandini Layout,13.013952603179225,77.53022601889961,29.48,Rajajinagar,59,Worsening
8961892540fffff,1.5000000000000009,4.333333333333333,34.6,Bellandur Circle,12.92793645767446,77.67563116483235,12.4,Bellandur,16,Worsening
8960169018bffff,4.0,11.5,34.8,Begur Chikkanahalli,13.190957585280307,77.67892497199065,27.17,Devanahalli Airport,49,Worsening
89618924233ffff,5.3000000000000025,15.25,34.8,Bommanahalli Circle,12.908869724948604,77.62954718691493,29.44,HSR Layout,61,Worsening
89618924c5bffff,7.200000000000001,20.5,35.1,Vijay Shree Layout,12.882272777527701,77.59600006109679,35.68,J.P. Nagar,92,Worsening
8960145b1c7ffff,4.3999999999999995,12.5,35.2,Rajaji Nagar,12.985017010631369,77.55801537264709,27.34,Rajajinagar,57,Worsening
89601458683ffff,3.000000000000001,8.5,35.3,Basaveshwara Nagar,12.993621857898091,77.54011289490512,24.68,Vijayanagara,37,Worsening
8960145a20fffff,3.0000000000000004,8.333333333333334,36.0,Binny Layout,12.965821620952326,77.54566474953899,22.48,Magadi Road,34,Worsening
8961892e673ffff,1.9000000000000001,5.25,36.2,KR Puram,13.005873190443685,77.7113086414493,19.11,K.R. Pura,22,Worsening
8960145b313ffff,1.5714285714285712,4.333333333333333,36.3,Block A,13.006384767834748,77.55957550906031,12.15,Malleshwaram,14,Worsening
8961892096bffff,4.5,12.25,36.7,Bellandur Amanikere,12.943899140646572,77.69578231413942,28.24,HAL Old Airport,51,Worsening
89618925c7bffff,9.5,25.75,36.9,KHB Colony,12.934573339904032,77.61794373649865,38.16,Adugodi,124,Worsening
89618924a77ffff,5.599999999999998,15.0,37.3,Prestige Brooklyn Heights,12.91550114969663,77.57189215439784,28.66,K.S. Layout,63,Worsening
8961892582bffff,18.3,48.75,37.5,Arepanahalli,12.944279200708989,77.59463614663089,48.2,Wilson Garden,261,Worsening
89618920b7bffff,2.0,5.333333333333333,37.5,Anantha Ram Reddy Layout,12.964193263215613,77.70275808489092,16.31,HAL Old Airport,19,Worsening
8961892ec77ffff,1.5,4.0,37.5,George Thangiah Complex,12.98258747286289,77.6446446134957,14.37,Jeevanbheemanagar,14,Worsening
8960145b183ffff,0.4999999999999998,1.3333333333333333,37.5,Gubbanna Industrial Estate,12.978609335035548,77.55670523298144,15.02,Magadi Road,12,Worsening
8960145b0b7ffff,1.5000000000000002,4.0,37.5,Platform Road Junction,12.982844869699399,77.56880819008043,14.69,Sheshadripuram,19,Worsening
89601458663ffff,0.4999999999999998,1.3333333333333333,37.5,Sakkamma Layout,13.008605353931049,77.53194153892952,4.28,Rajajinagar,4,Worsening
89618924a2fffff,0.9999999999999998,2.6666666666666665,37.5,Teachers Colony,12.913385493381838,77.56584151918258,9.7,K.S. Layout,8,Worsening
8961892e993ffff,3.8999999999999995,10.25,38.0,HM Gladiolus,12.976266153356367,77.6180463329245,23.09,Halasur,42,Worsening
89618925b87ffff,4.428571428571428,11.666666666666666,38.0,Siddapura Circle,12.947513430842381,77.58686798044789,24.3,Wilson Garden,54,Worsening
8960145844bffff,27.0,71.0,38.0,Havanur Circle,12.98935914312988,77.53643321778709,54.01,Vijayanagara,358,Worsening
8960145a653ffff,5.857142857142858,15.333333333333334,38.2,Chandra Shekhar Bharati Layout,12.953980305342835,77.57133319514705,22.66,V.V.Puram (C.Pet),47,Worsening
89618925d27ffff,4.399999999999998,11.5,38.3,Sri Aurobindo Circle,12.917585911201643,77.58636545100751,26.89,Jayanagara,48,Worsening
89618924a43ffff,4.499999999999998,11.666666666666666,38.6,Jayanagar,12.918674630614579,77.58096903580913,24.22,Jayanagara,37,Worsening
8960145a6c3ffff,6.214285714285714,16.0,38.8,Vanivilas Circle,12.948630469633484,77.57304846211579,24.7,V.V.Puram (C.Pet),52,Worsening
89601458413ffff,2.071428571428572,5.333333333333333,38.8,Gangadhara Layout,12.97654518130412,77.53381451036765,15.54,Vijayanagara,18,Worsening
8960145867bffff,1.428571428571428,3.6666666666666665,39.0,APMC Government Quarters,13.009664838996999,77.53496645735052,20.37,Rajajinagar,22,Worsening
89618925ea3ffff,6.499999999999998,16.666666666666668,39.0,Koramangala,12.940983026740929,77.61925586535979,27.71,Adugodi,67,Worsening
8961892191bffff,9.6,24.5,39.2,Harman Campus,12.986539919543102,77.73267302266494,34.43,Whitefield,101,Worsening
8961892c96fffff,59.79999999999999,151.0,39.6,Nagashetty Halli,13.048010786985785,77.5765189678923,64.79,Kodigehalli,909,Worsening
896016911d7ffff,3.5000000000000004,8.75,40.0,Dr MD Nanjundaswamy Circle,13.244330021368336,77.71240172493725,32.02,Devanahalli Airport,71,Worsening
89601459547ffff,1.0000000000000002,2.5,40.0,RNS Shriniketan,13.0299454196092,77.54192055334865,13.31,Yeshwanthpura,12,Worsening
8960169046fffff,3.2,8.0,40.0,Arisinakunte,13.197304601114366,77.70556119729233,21.57,Devanahalli Airport,32,Worsening
896016962bbffff,1.1999999999999997,3.0,40.0,Vinayaka Layout,13.114257742062607,77.57883395815556,13.53,Yelahanka,12,Worsening
89618926b43ffff,4.199999999999999,10.5,40.0,Anjanapura Upavalaya,12.858784177580333,77.58838613440561,25.29,Hulimavu,45,Worsening
8961892442bffff,1.4,3.5,40.0,Divya Jyothi Royal County,12.876750751424053,77.63983755273736,12.24,Electronic City,14,Worsening
8960145b507ffff,3.3000000000000007,8.25,40.0,SBI Flats Binnyston Gardens,12.970028860774471,77.5661872356037,23.09,Magadi Road,36,Worsening
8960145b62fffff,0.5999999999999999,1.5,40.0,Mahalakshmi Mandir Circle,13.003101451695613,77.58419085870621,13.2,Sadashivanagar,11,Worsening
89618924b67ffff,1.7000000000000004,4.25,40.0,VVR Supreme Residency,12.910242295823604,77.54834733408002,19.54,K.S. Layout,21,Worsening
8961892e913ffff,8.599999999999998,21.5,40.0,Shree Circle,12.983763254909702,77.61395920281534,39.73,Pulikeshinagar(F.Town),144,Worsening
8960145b01bffff,1.5999999999999996,4.0,40.0,Renaissance Crags,12.994574976656478,77.57682665793281,14.72,Sheshadripuram,17,Worsening
89618921acfffff,1.9999999999999998,5.0,40.0,Tivoli Apartment,13.017452443258083,77.76154509246324,14.56,Mahadevapura,20,Worsening
8960145b053ffff,13.700000000000003,33.75,40.6,Kempanna Block,12.998838166048008,77.58050863110947,39.08,Sheshadripuram,146,Worsening
89618925c43ffff,5.399999999999999,13.0,41.5,Koramangala,12.933484143327233,77.62334254233174,30.75,Adugodi,65,Worsening
8960145b4c3ffff,2.1428571428571423,5.0,42.9,Mantri Altiue Apartment,12.978470030208513,77.59882231108581,17.32,Cubbon Park,17,Worsening
8961892490bffff,0.7142857142857143,1.6666666666666667,42.9,Navaratan Gardens,12.884580886477107,77.55152782892718,9.1,Thalagattapura,8,Worsening
89601459667ffff,0.9999999999999998,2.3333333333333335,42.9,Jayalakshmamma Layout,13.05981435010938,77.55926487436922,9.11,Jalahalli,10,Worsening
8961892cc0bffff,1.0000000000000004,2.3333333333333335,42.9,Sri Muthu Mariyamma Circle,13.033980045927516,77.62143032393972,7.48,K.G. Halli,7,Worsening
8960145b68fffff,0.7142857142857143,1.6666666666666667,42.9,Joynagar,12.995579210401349,77.59670287877348,7.54,R.T. Nagar,6,Worsening
8961892c597ffff,0.9999999999999992,2.3333333333333335,42.9,OMSR Layout,13.012464429606299,77.66201626290638,9.94,Banaswadi,10,Worsening
89601459577ffff,0.9999999999999998,2.3333333333333335,42.9,Goraguntepalya,13.027825902792477,77.53586991981562,10.2,Yeshwanthpura,7,Worsening
89618924a07ffff,17.099999999999998,39.75,43.0,SNN Raj Spiritua,12.91015060802967,77.57360720829021,41.83,J.P. Nagar,193,Worsening
8960145a26fffff,5.799999999999999,13.5,43.0,CPWD Complex,12.97331490295742,77.54157932479583,31.36,Vijayanagara,69,Worsening
89618925eb7ffff,5.300000000000001,12.25,43.3,KHB Colony,12.937778180199137,77.61859979169184,27.61,Adugodi,55,Worsening
8961892cb57ffff,12.099999999999998,27.75,43.6,Ganapathinagar,13.065067090908125,77.59125087474521,37.31,Kodigehalli,129,Worsening
8960145940fffff,15.400000000000002,35.0,44.0,Mattikere Layout,13.033100148500397,77.55942020505074,42.54,Yeshwanthpura,142,Worsening
8961892e92bffff,10.099999999999998,22.75,44.4,Sulthangunta,12.989142297286046,77.60381709218987,33.07,Shivajinagar,100,Worsening
89618925c6fffff,25.399999999999995,57.0,44.6,UCO Bank Junction,12.93566235768038,77.61254521974081,48.97,Adugodi,256,Worsening
8961892cb27ffff,9.5,21.25,44.7,Kodigehalli Circle,13.059766990416827,77.5761142420096,35.68,Kodigehalli,99,Worsening
8961892cc4fffff,1.9000000000000004,4.25,44.7,Nagawara Junction,13.040389578324458,77.62274300002957,17.62,Hennuru,24,Worsening
896189251afffff,7.199999999999998,16.0,45.0,Koramangala,12.92810012497215,77.63348470349756,32.01,Adugodi,68,Worsening
8961892e073ffff,5.3,11.75,45.1,IWF Campus,12.998464151233883,77.69009087562041,26.47,Mahadevapura,52,Worsening
89618920c17ffff,1.7,3.75,45.3,Sapthagiri Nirvana,12.922339557229156,77.73638496033381,16.2,Whitefield,19,Worsening
89618925343ffff,8.3,18.25,45.5,Kodihalli,12.963325691016145,77.64913456086612,33.57,Jeevanbheemanagar,100,Worsening
8961892ccb3ffff,1.214285714285714,2.6666666666666665,45.5,Vinoba Nagar,13.021161048839797,77.61880519360206,14.46,K.G. Halli,13,Worsening
89618926b57ffff,2.428571428571428,5.333333333333333,45.5,Hexa Skyline,12.855579716233356,77.58773078395566,16.72,Hulimavu,21,Worsening
896014594d7ffff,7.285714285714286,16.0,45.5,MS Ramaiah Hospital Junction,13.02772704957693,77.56955947468921,31.22,Sadashivanagar,80,Worsening
896189258abffff,1.5999999999999999,3.5,45.7,Hombegowda Nagar,12.93678185081552,77.59872233612496,14.47,Wilson Garden,19,Worsening
8961892e2a3ffff,28.89999999999999,63.25,45.7,Devasandra Junction,13.008081785457465,77.69206334820882,50.93,K.R. Pura,295,Worsening
8961892288fffff,1.6000000000000003,3.5,45.7,Dommansandra Circle,12.882690691464413,77.75076567008882,18.04,No Police Station,18,Worsening
8961892480bffff,3.2142857142857144,7.0,45.9,Kuvempu Circle,12.89198311723081,77.57270148191178,21.29,Thalagattapura,31,Worsening
8960145b237ffff,2.999999999999999,6.5,46.2,Sri Maramma Temple Circle,13.012766632726953,77.56930902145554,21.96,Malleshwaram,34,Worsening
89618925b27ffff,4.5,9.75,46.2,Chandra Shekhar Bharati Layout,12.95503872899199,77.5743590553384,23.19,V.V.Puram (C.Pet),44,Worsening
