h3,month,n,lat,lon,area,CIS
89601458497ffff,2024-04,5,12.96799361739875,77.53487517932844,Ganga Government Quarters,57.16
8960145849bffff,2023-11,65,12.972256014821763,77.53855451500966,Vijaya Nagar,63.54
8960145849bffff,2023-12,224,12.972256014821763,77.53855451500966,Vijaya Nagar,63.54
8960145849bffff,2024-01,63,12.972256014821763,77.53855451500966,Vijaya Nagar,63.54
8960145849bffff,2024-02,167,12.972256014821763,77.53855451500966,Vijaya Nagar,63.54
8960145849bffff,2024-03,142,12.972256014821763,77.53855451500966,Vijaya Nagar,63.54
8960145849bffff,2024-04,18,12.972256014821763,77.53855451500966,Vijaya Nagar,63.54
896014584a3ffff,2023-11,1,12.971223834528372,77.52711101587661,Priyadarshini Layout,6.53
896014584a3ffff,2024-02,2,12.971223834528372,77.52711101587661,Priyadarshini Layout,6.53
896014584a3ffff,2024-03,3,12.971223834528372,77.52711101587661,Priyadarshini Layout,6.53
896014584c3ffff,2023-11,3,12.978663142142524,77.53986398217545,Bilagula,25.64
896014584c3ffff,2023-12,7,12.978663142142524,77.53986398217545,Bilagula,25.64
896014584c3ffff,2024-01,20,12.978663142142524,77.53986398217545,Bilagula,25.64
896014584c3ffff,2024-02,7,12.978663142142524,77.53986398217545,Bilagula,25.64
896014584c3ffff,2024-03,6,12.978663142142524,77.53986398217545,Bilagula,25.64
896014584c3ffff,2024-04,2,12.978663142142524,77.53986398217545,Bilagula,25.64
896014584c7ffff,2023-12,1,12.977604162002352,77.5368391842806,Govindaraja Nagar,2.56
896014584c7ffff,2024-02,1,12.977604162002352,77.5368391842806,Govindaraja Nagar,2.56
896014584cfffff,2023-11,4,12.980807689082555,77.53749388950011,Birla Tisya,21.37
896014584cfffff,2023-12,11,12.980807689082555,77.53749388950011,Birla Tisya,21.37
896014584cfffff,2024-01,16,12.980807689082555,77.53749388950011,Birla Tisya,21.37
896014584cfffff,2024-02,2,12.980807689082555,77.53749388950011,Birla Tisya,21.37
896014584d3ffff,2023-12,10,12.976518509289205,77.5422341051928,CPWD Complex,13.97
896014584d3ffff,2024-01,2,12.976518509289205,77.5422341051928,CPWD Complex,13.97
896014584d3ffff,2024-03,1,12.976518509289205,77.5422341051928,CPWD Complex,13.97
896014584d7ffff,2023-12,1,12.975459575430733,77.53920923936654,CPWD Complex,5.6
896014584d7ffff,2024-02,2,12.975459575430733,77.53920923936654,CPWD Complex,5.6
896014584dbffff,2023-11,35,12.97972212171336,77.54288890404297,Jai Maniurao Circle,52.88
896014584dbffff,2023-12,97,12.97972212171336,77.54288890404297,Jai Maniurao Circle,52.88
896014584dbffff,2024-01,80,12.97972212171336,77.54288890404297,Jai Maniurao Circle,52.88
896014584dbffff,2024-02,59,12.97972212171336,77.54288890404297,Jai Maniurao Circle,52.88
896014584dbffff,2024-03,39,12.97972212171336,77.54288890404297,Jai Maniurao Circle,52.88
896014584dbffff,2024-04,5,12.97972212171336,77.54288890404297,Jai Maniurao Circle,52.88
89601458503ffff,2024-02,4,12.971276432143616,77.51027578437949,BDA Layout,5.64
89601458503ffff,2024-04,1,12.971276432143616,77.51027578437949,BDA Layout,5.64
89601458507ffff,2023-11,9,12.970217401106565,77.50725217068086,Papareddypalya Circle,37.48
89601458507ffff,2023-12,12,12.970217401106565,77.50725217068086,Papareddypalya Circle,37.48
89601458507ffff,2024-01,28,12.970217401106565,77.50725217068086,Papareddypalya Circle,37.48
89601458507ffff,2024-02,18,12.970217401106565,77.50725217068086,Papareddypalya Circle,37.48
89601458507ffff,2024-03,25,12.970217401106565,77.50725217068086,Papareddypalya Circle,37.48
89601458507ffff,2024-04,1,12.970217401106565,77.50725217068086,Papareddypalya Circle,37.48
8960145850bffff,2023-11,4,12.974479553467015,77.51093000368016,Bayamma Layout,14.76
8960145850bffff,2023-12,4,12.974479553467015,77.51093000368016,Bayamma Layout,14.76
8960145850bffff,2024-01,5,12.974479553467015,77.51093000368016,Bayamma Layout,14.76
8960145850bffff,2024-02,4,12.974479553467015,77.51093000368016,Bayamma Layout,14.76
8960145850bffff,2024-03,1,12.974479553467015,77.51093000368016,Bayamma Layout,14.76
8960145850fffff,2023-11,8,12.973420476615418,77.50790633394232,Papareddypalya Circle,32.62
8960145850fffff,2023-12,32,12.973420476615418,77.50790633394232,Papareddypalya Circle,32.62
8960145850fffff,2024-01,18,12.973420476615418,77.50790633394232,Papareddypalya Circle,32.62
8960145850fffff,2024-02,6,12.973420476615418,77.50790633394232,Papareddypalya Circle,32.62
8960145850fffff,2024-03,14,12.973420476615418,77.50790633394232,Papareddypalya Circle,32.62
8960145850fffff,2024-04,4,12.973420476615418,77.50790633394232,Papareddypalya Circle,32.62
89601458513ffff,2024-01,2,12.969132301740744,77.51264526524587,BDA Layout,2.54
89601458517ffff,2024-01,8,12.968073316985041,77.50962158352039,BDA Layout,12.63
89601458517ffff,2024-02,4,12.968073316985041,77.50962158352039,BDA Layout,12.63
89601458517ffff,2024-03,1,12.968073316985041,77.50962158352039,BDA Layout,12.63
89601458517ffff,2024-04,2,12.968073316985041,77.50962158352039,BDA Layout,12.63
8960145851bffff,2023-11,9,12.972335462713133,77.51329952214343,Bengaluru,18.16
8960145851bffff,2023-12,1,12.972335462713133,77.51329952214343,Bengaluru,18.16
8960145851bffff,2024-01,9,12.972335462713133,77.51329952214343,Bengaluru,18.16
8960145851bffff,2024-02,1,12.972335462713133,77.51329952214343,Bengaluru,18.16
8960145851bffff,2024-03,4,12.972335462713133,77.51329952214343,Bengaluru,18.16
8960145851bffff,2024-04,3,12.972335462713133,77.51329952214343,Bengaluru,18.16
89601458527ffff,2023-12,6,12.970243243301331,77.49883606921509,Sri Maregowda Circle,8.43
89601458537ffff,2023-12,3,12.968099337675113,77.50120531551633,Yashawini Layout,8.79
89601458537ffff,2024-01,2,12.968099337675113,77.50120531551633,Yashawini Layout,8.79
89601458537ffff,2024-02,2,12.968099337675113,77.50120531551633,Yashawini Layout,8.79
89601458547ffff,2023-11,2,12.977682680934002,77.511584241423,Nagarbhavi BDA Shopping Complex,12.48
89601458547ffff,2023-12,6,12.977682680934002,77.511584241423,Nagarbhavi BDA Shopping Complex,12.48
8960145854fffff,2023-12,1,12.980885814523303,77.51223849760862,Nagarbhavi BDA Shopping Complex,5.3
8960145854fffff,2024-01,1,12.980885814523303,77.51223849760862,Nagarbhavi BDA Shopping Complex,5.3
8960145854fffff,2024-03,1,12.980885814523303,77.51223849760862,Nagarbhavi BDA Shopping Complex,5.3
89601458553ffff,2023-12,1,12.97659770572281,77.51697771534376,LRK Layout,5.34
89601458553ffff,2024-01,3,12.97659770572281,77.51697771534376,LRK Layout,5.34
89601458557ffff,2023-11,3,12.97553862983991,77.5139537974837,4th A Cross Road,17.01
89601458557ffff,2023-12,5,12.97553862983991,77.5139537974837,4th A Cross Road,17.01
89601458557ffff,2024-02,7,12.97553862983991,77.5139537974837,4th A Cross Road,17.01
89601458557ffff,2024-03,3,12.97553862983991,77.5139537974837,4th A Cross Road,17.01
8960145855bffff,2024-03,6,12.979800924764449,77.51763206516856,Ramakrishna Layout,6.41
89601458573ffff,2023-11,1,12.976623558278277,77.50856051564479,Munipapaiah Layout,1.16
8960145857bffff,2023-12,9,12.979826646073928,77.50921471578887,Nagarbhavi BDA Shopping Complex,21.6
8960145857bffff,2024-01,6,12.979826646073928,77.50921471578887,Nagarbhavi BDA Shopping Complex,21.6
8960145857bffff,2024-02,7,12.979826646073928,77.50921471578887,Nagarbhavi BDA Shopping Complex,21.6
8960145857bffff,2024-03,1,12.979826646073928,77.50921471578887,Nagarbhavi BDA Shopping Complex,21.6
89601458583ffff,2023-11,1,12.963784890995548,77.51436050048355,Malai Mahadeshwara Layout,1.34
89601458587ffff,2023-11,20,12.962725998344151,77.51133680677655,Sri Gurukrupa Layout,41.44
89601458587ffff,2023-12,49,12.962725998344151,77.51133680677655,Sri Gurukrupa Layout,41.44
89601458587ffff,2024-01,29,12.962725998344151,77.51133680677655,Sri Gurukrupa Layout,41.44
89601458587ffff,2024-02,26,12.962725998344151,77.51133680677655,Sri Gurukrupa Layout,41.44
89601458587ffff,2024-03,8,12.962725998344151,77.51133680677655,Sri Gurukrupa Layout,41.44
89601458587ffff,2024-04,10,12.962725998344151,77.51133680677655,Sri Gurukrupa Layout,41.44
89601458593ffff,2023-12,1,12.961640549151914,77.51673000459215,,1.16
89601458597ffff,2023-11,31,12.960581702779866,77.5137062428752,BDA Layout,43.69
89601458597ffff,2023-12,50,12.960581702779866,77.5137062428752,BDA Layout,43.69
89601458597ffff,2024-01,43,12.960581702779866,77.5137062428752,BDA Layout,43.69
89601458597ffff,2024-02,14,12.960581702779866,77.5137062428752,BDA Layout,43.69
89601458597ffff,2024-03,8,12.960581702779866,77.5137062428752,BDA Layout,43.69
89601458597ffff,2024-04,4,12.960581702779866,77.5137062428752,BDA Layout,43.69
896014585a3ffff,2023-11,1,12.963811268636015,77.50594389947851,Kengunta,6.79
896014585a3ffff,2024-03,5,12.963811268636015,77.50594389947851,Kengunta,6.79
896014585abffff,2023-11,3,12.967014331773013,77.50659802585979,KK Layout,5.68
896014585abffff,2023-12,1,12.967014331773013,77.50659802585979,KK Layout,5.68
896014585abffff,2024-01,1,12.967014331773013,77.50659802585979,KK Layout,5.68
896014585afffff,2023-11,2,12.965955346115951,77.50357459227331,KK Layout,6.32
896014585afffff,2023-12,1,12.965955346115951,77.50357459227331,KK Layout,6.32
896014585afffff,2024-03,2,12.965955346115951,77.50357459227331,KK Layout,6.32
896014585b3ffff,2023-11,6,12.961667105247463,77.50831323712443,Vinayaka Layout,16.89
896014585b3ffff,2023-12,1,12.961667105247463,77.50831323712443,Vinayaka Layout,16.89
896014585b3ffff,2024-01,4,12.961667105247463,77.50831323712443,Vinayaka Layout,16.89
896014585b3ffff,2024-02,3,12.961667105247463,77.50831323712443,Vinayaka Layout,16.89
896014585b3ffff,2024-03,5,12.961667105247463,77.50831323712443,Vinayaka Layout,16.89
896014585b7ffff,2023-11,6,12.960608211716808,77.50528979153641,Kengunte Circle,17.13
896014585b7ffff,2023-12,6,12.960608211716808,77.50528979153641,Kengunte Circle,17.13
896014585b7ffff,2024-01,5,12.960608211716808,77.50528979153641,Kengunte Circle,17.13
896014585b7ffff,2024-02,1,12.960608211716808,77.50528979153641,Kengunte Circle,17.13
896014585b7ffff,2024-03,1,12.960608211716808,77.50528979153641,Kengunte Circle,17.13
896014585b7ffff,2024-04,1,12.960608211716808,77.50528979153641,Kengunte Circle,17.13
896014585bbffff,2024-02,7,12.964870208012577,77.50896740110223,BDA Layout,7.88
89601458603ffff,2023-11,3,13.001113854397865,77.536027222166,Kurubarahalli Circle,13.15
89601458603ffff,2024-01,1,13.001113854397865,77.536027222166,Kurubarahalli Circle,13.15
89601458603ffff,2024-02,5,13.001113854397865,77.536027222166,Kurubarahalli Circle,13.15
89601458603ffff,2024-03,2,13.001113854397865,77.536027222166,Kurubarahalli Circle,13.15
89601458607ffff,2023-11,5,13.000054506936817,77.5330023478851,Kurubarahalli,8.49
89601458607ffff,2024-01,2,13.000054506936817,77.5330023478851,Kurubarahalli,8.49
89601458623ffff,2024-02,1,13.00113915692046,77.52760754397319,Kempegowda Layout,1.87
89601458627ffff,2023-11,6,13.000079761955622,77.52458298570933,Kempegowda Layout,36.42
89601458627ffff,2023-12,17,13.000079761955622,77.52458298570933,Kempegowda Layout,36.42
89601458627ffff,2024-01,19,13.000079761955622,77.52458298570933,Kempegowda Layout,36.42
89601458627ffff,2024-02,16,13.000079761955622,77.52458298570933,Kempegowda Layout,36.42
89601458627ffff,2024-03,17,13.000079761955622,77.52458298570933,Kempegowda Layout,36.42
89601458627ffff,2024-04,11,13.000079761955622,77.52458298570933,Kempegowda Layout,36.42
8960145862bffff,2023-11,13,13.004342509608952,77.52826213502658,Freedom Fighters Colony,27.65
8960145862bffff,2023-12,14,13.004342509608952,77.52826213502658,Freedom Fighters Colony,27.65
8960145862bffff,2024-01,3,13.004342509608952,77.52826213502658,Freedom Fighters Colony,27.65
8960145862bffff,2024-02,8,13.004342509608952,77.52826213502658,Freedom Fighters Colony,27.65
8960145862bffff,2024-03,1,13.004342509608952,77.52826213502658,Freedom Fighters Colony,27.65
8960145862bffff,2024-04,3,13.004342509608952,77.52826213502658,Freedom Fighters Colony,27.65
8960145862fffff,2023-11,7,13.00328306895798,77.52523752071257,Swatantra Yodhara Nagar,36.52
8960145862fffff,2023-12,20,13.00328306895798,77.52523752071257,Swatantra Yodhara Nagar,36.52
8960145862fffff,2024-01,13,13.00328306895798,77.52523752071257,Swatantra Yodhara Nagar,36.52
8960145862fffff,2024-02,27,13.00328306895798,77.52523752071257,Swatantra Yodhara Nagar,36.52
8960145862fffff,2024-03,7,13.00328306895798,77.52523752071257,Swatantra Yodhara Nagar,36.52
8960145862fffff,2024-04,3,13.00328306895798,77.52523752071257,Swatantra Yodhara Nagar,36.52
8960145863bffff,2023-12,1,13.002198551283028,77.53063222626868,RIECHS Layout,1.87
89601458643ffff,2023-11,1,13.008580265964847,77.54036183251075,AGB Colony,3.51
89601458643ffff,2024-03,2,13.008580265964847,77.54036183251075,AGB Colony,3.51
8960145864fffff,2024-01,1,13.010724323415642,77.5379914997855,Corporation Bank Officers Quarters,6.43
8960145864fffff,2024-02,2,13.010724323415642,77.5379914997855,Corporation Bank Officers Quarters,6.43
8960145864fffff,2024-03,1,13.010724323415642,77.5379914997855,Corporation Bank Officers Quarters,6.43
89601458653ffff,2023-12,3,13.0064361224841,77.54273219558245,Sumukha,7.1
89601458653ffff,2024-01,3,13.0064361224841,77.54273219558245,Sumukha,7.1
89601458657ffff,2024-01,1,13.005376730643842,77.5397070172527,Sriram Nagar,2.56
89601458657ffff,2024-03,1,13.005376730643842,77.5397070172527,Sriram Nagar,2.56
8960145865bffff,2023-11,57,13.009639703435223,77.54338706689265,Sri Vasavi Garden,48.3
8960145865bffff,2023-12,121,13.009639703435223,77.54338706689265,Sri Vasavi Garden,48.3
8960145865bffff,2024-01,43,13.009639703435223,77.54338706689265,Sri Vasavi Garden,48.3
8960145865bffff,2024-02,21,13.009639703435223,77.54338706689265,Sri Vasavi Garden,48.3
8960145865bffff,2024-03,9,13.009639703435223,77.54338706689265,Sri Vasavi Garden,48.3
8960145865bffff,2024-04,6,13.009639703435223,77.54338706689265,Sri Vasavi Garden,48.3
89601458663ffff,2023-12,1,13.008605353931049,77.53194153892952,Sakkamma Layout,4.28
89601458663ffff,2024-01,1,13.008605353931049,77.53194153892952,Sakkamma Layout,4.28
89601458663ffff,2024-02,2,13.008605353931049,77.53194153892952,Sakkamma Layout,4.28
89601458667ffff,2023-11,1,13.007545868229085,77.52891674453171,Narasimhaswamy Layout,7.41
89601458667ffff,2023-12,2,13.007545868229085,77.52891674453171,Narasimhaswamy Layout,7.41
89601458667ffff,2024-02,2,13.007545868229085,77.52891674453171,Narasimhaswamy Layout,7.41
8960145866bffff,2023-12,1,13.011808764115553,77.5325962229399,Jai Maruti Nagar Circle,1.16
8960145866fffff,2023-11,9,13.010749232759597,77.52957137248919,Kempamma Layout,19.0
8960145866fffff,2023-12,5,13.010749232759597,77.52957137248919,Kempamma Layout,19.0
8960145866fffff,2024-01,2,13.010749232759597,77.52957137248919,Kempamma Layout,19.0
8960145866fffff,2024-02,4,13.010749232759597,77.52957137248919,Kempamma Layout,19.0
8960145866fffff,2024-03,3,13.010749232759597,77.52957137248919,Kempamma Layout,19.0
8960145867bffff,2023-11,4,13.009664838996999,77.53496645735052,APMC Government Quarters,20.37
8960145867bffff,2023-12,2,13.009664838996999,77.53496645735052,APMC Government Quarters,20.37
8960145867bffff,2024-02,2,13.009664838996999,77.53496645735052,APMC Government Quarters,20.37
8960145867bffff,2024-03,7,13.009664838996999,77.53496645735052,APMC Government Quarters,20.37
8960145867bffff,2024-04,7,13.009664838996999,77.53496645735052,APMC Government Quarters,20.37
89601458683ffff,2023-11,2,12.993621857898091,77.54011289490512,Basaveshwara Nagar,24.68
89601458683ffff,2023-12,1,12.993621857898091,77.54011289490512,Basaveshwara Nagar,24.68
89601458683ffff,2024-01,8,12.993621857898091,77.54011289490512,Basaveshwara Nagar,24.68
89601458683ffff,2024-02,17,12.993621857898091,77.54011289490512,Basaveshwara Nagar,24.68
89601458683ffff,2024-03,8,12.993621857898091,77.54011289490512,Basaveshwara Nagar,24.68
89601458683ffff,2024-04,1,12.993621857898091,77.54011289490512,Basaveshwara Nagar,24.68
89601458687ffff,2023-11,4,12.99256264868298,77.53708794077231,Basaveshwara Nagar,37.96
89601458687ffff,2023-12,2,12.99256264868298,77.53708794077231,Basaveshwara Nagar,37.96
89601458687ffff,2024-02,62,12.99256264868298,77.53708794077231,Basaveshwara Nagar,37.96
89601458687ffff,2024-03,51,12.99256264868298,77.53708794077231,Basaveshwara Nagar,37.96
8960145868bffff,2023-12,50,12.996825415119288,77.54076769239114,Bhimajyothi LIC Colony,40.84
8960145868bffff,2024-01,11,12.996825415119288,77.54076769239114,Bhimajyothi LIC Colony,40.84
8960145868bffff,2024-02,52,12.996825415119288,77.54076769239114,Bhimajyothi LIC Colony,40.84
8960145868bffff,2024-03,34,12.996825415119288,77.54076769239114,Bhimajyothi LIC Colony,40.84
8960145868bffff,2024-04,1,12.996825415119288,77.54076769239114,Bhimajyothi LIC Colony,40.84
8960145868fffff,2024-03,1,12.995766160232185,77.53774268221085,Hoysala Nagar,2.15
89601458693ffff,2024-02,3,12.99147746959238,77.5424831379436,Grih Lakshmi Layout,3.69
89601458697ffff,2023-11,1,12.990418306662551,77.5394581158736,Basaveshwara Nagar,29.72
89601458697ffff,2023-12,5,12.990418306662551,77.5394581158736,Basaveshwara Nagar,29.72
89601458697ffff,2024-01,4,12.990418306662551,77.5394581158736,Basaveshwara Nagar,29.72
89601458697ffff,2024-02,20,12.990418306662551,77.5394581158736,Basaveshwara Nagar,29.72
89601458697ffff,2024-03,22,12.990418306662551,77.5394581158736,Basaveshwara Nagar,29.72
89601458697ffff,2024-04,3,12.990418306662551,77.5394581158736,Basaveshwara Nagar,29.72
896014586afffff,2023-11,1,12.995791772404779,77.52932298741698,Kamala Nagar,1.34
896014586b3ffff,2024-04,1,12.991503438865127,77.5340631106326,Shivakrupa,1.16
896014586bbffff,2023-11,1,12.99470690473114,77.53471779602407,Shakti Ganapathi Nagar,2.56
896014586bbffff,2024-02,1,12.99470690473114,77.53471779602407,Shakti Ganapathi Nagar,2.56
896014586c7ffff,2023-11,39,13.000028978304872,77.5414225083323,Shankarmata Circle,57.07
896014586c7ffff,2023-12,101,13.000028978304872,77.5414225083323,Shankarmata Circle,57.07
896014586c7ffff,2024-01,91,13.000028978304872,77.5414225083323,Shankarmata Circle,57.07
896014586c7ffff,2024-02,131,13.000028978304872,77.5414225083323,Shankarmata Circle,57.07
896014586c7ffff,2024-03,71,13.000028978304872,77.5414225083323,Shankarmata Circle,57.07
896014586c7ffff,2024-04,12,13.000028978304872,77.5414225083323,Shankarmata Circle,57.07
896014586cfffff,2024-02,3,13.003232547433559,77.5420773427292,Nagapura,5.89
896014586cfffff,2024-03,1,13.003232547433559,77.5420773427292,Nagapura,5.89
896014586d3ffff,2023-11,15,12.998943923006399,77.5468180846953,Manjunatha Nagar,53.17
896014586d3ffff,2023-12,115,12.998943923006399,77.5468180846953,Manjunatha Nagar,53.17
