h3,lat,lon,area,cost_year,CIS,n_parking
89618925cb7ffff,12.91534443050571,77.6140077932748,29th Main Road,366.32947019867555,8.37,6
8960145b447ffff,12.984907160637876,77.59170863903279,Krishna Apartment,321.49006622516566,8.36,5
89618925847ffff,12.947453631409948,77.60371643249636,Eramma Layout,439.93377483443703,8.33,8
8961892e863ffff,13.000817448503525,77.62869630748011,St Marys Town,338.4105960264901,8.26,6
8960145b38fffff,13.003180930915402,77.55892035681904,Rajaji Nagar,321.49006622516566,8.25,5
8961892443bffff,12.874602318527776,77.64220886074175,Paramount Sumadhura Serene,473.7748344370861,8.24,8
89618921967ffff,12.9919269610892,77.72251941031418,Maruthi Nagar,313.02980132450335,8.23,6
8961892ce3bffff,13.054294129320542,77.61996755477753,Manayata Residency,355.3311258278147,8.22,7
8961892cccbffff,13.033953259494567,77.6298597846779,HBR Layout,414.55298013245033,8.19,8
8961892e38fffff,13.002788904473968,77.67691066477606,Kotturu,397.63245033112594,8.18,7
896016960cfffff,13.100359123229673,77.58161051774724,Sector B,406.0927152317881,8.18,8
896189266c7ffff,12.842327927423153,77.68621161593785,GPR Royale Layout,465.31456953642396,8.13,8
8961892eb0fffff,13.010487807572206,77.61380853340617,Muslim Colony,431.47350993377484,8.1,8
8961892cd13ffff,13.021214840559358,77.60194985737418,Dr Rajkumar Circle,346.87086092715236,8.1,6
89601696013ffff,13.09609451121882,77.57792726991453,Yelahanka New Town,304.5695364238411,8.07,6
89618920e4fffff,12.957613408823768,77.7436254230179,Sigma Soft Teck Park,473.7748344370861,8.07,8
896189219afffff,12.980159470758847,77.72291911970346,Tata Communications Data Center,473.7748344370861,8.07,8
89618924a17ffff,12.908004122768983,77.57597747034097,Sarakki,473.7748344370861,8.07,8
89618925d33ffff,12.91649701314484,77.59176215566174,Bangalore Central Mall JP Nagar,315.56788079470203,8.07,4
8961892549bffff,12.91934258443281,77.6851209577532,Adarsh Palm Retreat Lake Front,406.0927152317881,8.07,8
8960145b317ffff,13.005325471274679,77.55654969906209,Block A,473.7748344370861,8.07,8
89618921d8bffff,12.966142114096204,77.75100712370907,Vaswani Pinnacle,313.02980132450335,8.02,4
8960145b2b7ffff,13.005273116246991,77.57339557126706,Kodandarampura,397.63245033112594,8.01,7
8960145a3d3ffff,12.954093394097018,77.53765102989712,Kavika Layout,389.17218543046357,8.0,7
8961892eba7ffff,12.999814890064073,77.60881249961605,Weave,389.17218543046357,8.0,7
896189240dbffff,12.889571777945143,77.6424629473342,Kudlu Gate,473.7748344370861,7.96,8
89618921ab7ffff,13.004657085544283,77.75046934296134,Esplanade,473.7748344370861,7.96,8
89618925e63ffff,12.955949167990005,77.61950882684387,Sannenahalli,473.7748344370861,7.96,8
8961892eab3ffff,13.006140102139685,77.63540986766473,Munikalappa Garden Layout,473.7748344370861,7.96,8
8961892cb2bffff,13.064031082544949,77.57979695516589,Block C,414.55298013245033,7.94,7
89618925a03ffff,12.963476712834238,77.60699576651213,Senior Police Officers Residential Complex,456.8543046357616,7.92,8
8960145a89bffff,12.935011270194247,77.49164313653434,Gollarahatti,313.02980132450335,7.91,6
8961892cdabffff,13.019096268372735,77.59589489285925,RT Nagar,465.31456953642385,7.91,9
896014585bbffff,12.964870208012577,77.50896740110223,BDA Layout,414.55298013245033,7.88,7
896014590c7ffff,13.044879477251657,77.5505918696383,Sri Veera Madakari Nayaka Circle,456.8543046357616,7.86,6
8961892ec8fffff,12.972941569872443,77.6511046274218,Market Circle,456.8543046357616,7.86,9
8961892e163ffff,12.99320212604278,77.66650643357218,Pai Layout,304.56953642384104,7.86,4
8961892e097ffff,12.982403533476212,77.69523800878703,Zonasha Frontier,321.49006622516566,7.83,5
89618924e0bffff,12.899385328230867,77.59388120076615,Esteem Heritage,439.93377483443703,7.81,8
89618925c2bffff,12.929252865868168,77.61123335192904,Prestige Lexington Towers,296.10927152317885,7.77,5
896016960d7ffff,13.095011561945622,77.58332661992726,Yelahanka New Town,414.55298013245033,7.77,7
89618927663ffff,12.903207621760599,77.70713229299443,Bren Champions Square,406.0927152317881,7.76,7
8961892dd87ffff,13.06708775249275,77.63102352733321,Shirdi Sai Rathan Layout,363.7913907284768,7.76,6
89618925dd3ffff,12.916433958136297,77.60860983795502,BTM Circle,329.95033112582786,7.75,6
8960145a44fffff,12.935843540579725,77.56200634215584,Vidyapeeta Circle,397.63245033112594,7.73,5
8961892596bffff,12.944338715185207,77.57778958637448,Madhav Rao Circle,397.63245033112594,7.72,6
8961892eecfffff,13.002848202938093,77.66004536245585,Kasturi Nagar,363.7913907284768,7.66,7
8960145a61bffff,12.949717839722414,77.56765226502576,Ashrama Circle,363.7913907284768,7.66,7
89601458103ffff,12.986282938212787,77.49369027075385,Herohalli Cross,340.94867549668874,7.65,5
8961892ea73ffff,13.021106158146827,77.63566371312788,Sena Vihar Apartment,304.5695364238411,7.65,6
896014590d3ffff,13.043795616831037,77.5559887571566,Dr GP Rajarathnam Circle,389.17218543046357,7.63,7
8960145a027ffff,12.94022074906546,77.53200828616875,BDA Layout,355.3311258278147,7.63,6
8960145a48fffff,12.920881750237573,77.5617563515969,Kadirenahalli New Colony,313.02980132450335,7.62,5
89618924abbffff,12.904799908598092,77.57532223574441,Salarpuria Aristocracy,287.6490066225166,7.61,5
8961892e2c3ffff,13.01552214132805,77.70484546982513,Vinayaka Layout,321.49006622516566,7.61,6
8961892e253ffff,13.020875593512836,77.70312958380573,TC Palya,355.3311258278147,7.59,7
89618920cbbffff,12.919132880227288,77.73572684754313,,406.0927152317881,7.59,8
89618924e53ffff,12.901500241489833,77.59993366270427,Bruchini Palya Industrial Area,279.18874172185434,7.55,5
8960145b68fffff,12.995579210401349,77.59670287877348,Joynagar,346.87086092715236,7.54,6
89601459c47ffff,13.037529149784282,77.50415578105175,HMT Layout,423.0132450331126,7.53,7
89618924b1bffff,12.904861924373707,77.5584814900284,Govinayakanahalli,355.3311258278147,7.53,7
89601459457ffff,13.035219562168379,77.56547271012812,Devasandra Circle,253.8079470198676,7.53,5
89601690e83ffff,13.202758130798589,77.66164695262967,Godrej MSR City,430.26490066225176,7.52,6
896016961b7ffff,13.08014218999089,77.54937500285969,Ganesh Layout,304.5695364238411,7.52,5
89601696627ffff,13.104623829987522,77.58529402016448,RWF West Colony,346.87086092715236,7.49,6
8961892cc0bffff,13.033980045927516,77.62143032393972,Sri Muthu Mariyamma Circle,355.3311258278147,7.48,7
8961892424bffff,12.921657518794396,77.64059952835561,Bildens Swarganga,355.3311258278147,7.48,7
8961892da3bffff,13.121594196224729,77.6337547063081,Niranthara Layout,423.0132450331126,7.48,7
89601690467ffff,13.194098805361145,77.70490304435285,Arisinakunte,313.02980132450335,7.46,6
8960145958fffff,13.018190907181403,77.54232638902575,Dr Rajkumar Circle,283.41887417218544,7.45,4
89601458667ffff,13.007545868229085,77.52891674453171,Narasimhaswamy Layout,329.9503311258279,7.41,5
8961892ec93ffff,12.968647330329622,77.65584919553598,DOS Colony,340.22350993377495,7.38,6
89618924407ffff,12.872453800291844,77.6445801987604,Yellappa Layout,414.55298013245033,7.37,7
89601459b17ffff,13.057913475664773,77.46901974763936,Madavara,414.55298013245033,7.37,7
89618920a87ffff,12.954474806627445,77.72609201638588,Sumadhura LNR Lake Breeze,406.0927152317881,7.36,7
8960145a453ffff,12.93155182710236,77.56674683411673,Byrappa Block,253.8079470198676,7.32,5
896189258b3ffff,12.931430705060341,77.60043756025081,Adarsh Vihar Apartment,296.10927152317885,7.32,5
89601451233ffff,12.909302670040107,77.51165548452427,Prakruthi Aroma,253.8079470198676,7.32,5
89601691157ffff,13.251823139164273,77.70830901278836,Akkupet,253.80794701986753,7.32,3
896014590cfffff,13.048083127350427,77.5512469624795,Kempe Gowda HMT Estate,363.7913907284768,7.29,5
8960145a463ffff,12.933727146833665,77.55595604907661,ITI Layout,372.2516556291392,7.28,7
896189218b3ffff,12.98326757413325,77.74889262150502,Sumadhura Capitol Towers,304.5695364238411,7.26,6
89618934a47ffff,12.812340174182943,77.69412851328974,Siemens Healthineers Campus,418.7831125827815,7.26,7
89618924a6bffff,12.921909453006343,77.57320256562895,Brigade Software Park,363.7913907284768,7.25,7
89601459b8fffff,13.055771671788467,77.47138907707836,Madavara,329.95033112582786,7.22,6
8960145a663ffff,12.956154432170791,77.56054109968734,Chamarajpet,321.49006622516566,7.22,5
896016911bbffff,13.24114388569137,77.70330049344888,Om Sri Nadaprabhu Kempegowdara Circle,372.2516556291392,7.22,7
89618921817ffff,12.989681173842627,77.75020960635935,Kadogudi Industrial Area,414.55298013245033,7.21,7
8961892e393ffff,12.998494569529567,77.68165670368592,A Narayanapura Extension,355.3311258278147,7.21,6
8960145ae03ffff,12.948854756685655,77.50569676560453,Bangalore University,414.55298013245033,7.21,7
8960145a08bffff,12.936960042245822,77.54819112463346,Seetha Circle,414.55298013245033,7.21,7
8961892c97bffff,13.046926331748125,77.58191739438492,Hebbal,414.55298013245033,7.21,7
8961892ec0bffff,12.98149909801774,77.6500457834231,BM Kaval,406.092715231788,7.2,6
8960145a6b7ffff,12.937989268759903,77.55963614157243,Shankar Nag Circle,245.3476821192053,7.19,4
8961892c38fffff,13.055275514687269,77.64828918965645,Atel Munishamappa Garden,287.6490066225166,7.16,5
8961892e243ffff,13.02302288398091,77.70075595704253,TC Palya,262.26821192052984,7.15,5
8960145167bffff,12.904952906300142,77.53322634974143,Kodipur,397.63245033112594,7.14,5
89618926bcfffff,12.85343203049031,77.59010090471874,Dawoodi Bohra Colony,321.49006622516566,7.13,6
896014595a3ffff,13.01607175651979,77.53627595593315,BDA Apartment,313.02980132450335,7.13,5
89601458653ffff,13.0064361224841,77.54273219558245,Sumukha,355.3311258278147,7.1,6
89618924b93ffff,12.894161288890073,77.56191140059377,Mango Garden,406.0927152317881,7.1,8
89618924a2bffff,12.914443321768653,77.56886677487815,PSTI Quarters,262.26821192052984,7.08,4
8961892536fffff,12.965503374430837,77.63833325052524,Domlur,346.87086092715236,7.08,5
89618926b1bffff,12.852375261696286,77.58707545196006,Dawoodi Bohra Colony,346.87086092715236,7.08,6
89601690557ffff,13.184503506304475,77.6944882225824,Mylanahalli,355.3311258278147,7.05,6
8961892e38bffff,13.003847482740122,77.67994095443677,ITI Data Center,236.88741721854305,7.05,4
896014596cbffff,13.056562971146922,77.57545868215092,Ashwathappa Layout,346.87086092715236,7.03,6
89601458ecbffff,13.004464263772922,77.48617497708271,Vidyamanya Nagar West,236.88741721854305,7.0,4
89618925903ffff,12.933638067954625,77.5812200116016,Jayanagar,236.88741721854305,7.0,4
896189258dbffff,12.942071874562947,77.61385716144224,Nanjappa Layout,338.4105960264901,7.0,5
89601459d93ffff,13.014072388935876,77.48813661526908,Sri Sallapuradamma Circle,236.88741721854305,7.0,4
89601696dafffff,13.070640601522916,77.50530438106713,Marison Layout,279.18874172185434,7.0,5
89618927353ffff,12.908667811402415,77.68011993784671,HNR Industrial Area,355.3311258278147,7.0,6
89601459b9bffff,13.054690286430533,77.4767816096307,Anchepalya,355.3311258278147,7.0,6
89601690463ffff,13.195160131820264,77.70793626094593,Kempegowda International Airport Devanahalli,253.8079470198676,6.98,5
89618925ccbffff,12.929189764045258,77.62808541330148,Koramangala,389.17218543046357,6.98,7
89618925d4fffff,12.928226138633596,77.59978184120742,Sagar Apollo Junction,389.17218543046357,6.98,7
8960169102bffff,13.258215547134665,77.71806962558816,Dr Sri Shivakumara Swamiji Circle,236.88741721854305,6.95,4
8961892c9bbffff,13.031965314923381,77.58166629045479,KEB Layout,236.88741721854305,6.95,4
8961892e4dbffff,12.979101498249062,77.7198874600708,Global Data Centre Campus,236.88741721854305,6.95,4
89601696993ffff,13.08133072440931,77.50187273013576,Chikkabanavara,372.2516556291392,6.94,7
89618925d57ffff,12.922874801818448,77.6014970197506,Opulent Spire,389.17218543046357,6.92,5
8960145a28fffff,12.958327843389599,77.54975016368805,PMM Compound,355.3311258278147,6.92,7
89618925937ffff,12.930463899144442,77.57214266127991,AK Colony,355.3311258278147,6.92,7
89618924a4fffff,12.920821044130326,77.57859859329918,Jayanagar,304.5695364238411,6.84,6
89618925d4bffff,12.92928400703538,77.60280851448108,Balaji Layout,296.10927152317885,6.83,5
8960145b64fffff,13.01054228633836,77.5969547258266,Hankappa Block,228.4271523178808,6.81,4
896014585a3ffff,12.963811268636015,77.50594389947851,Kengunta,304.5695364238411,6.79,6
8961892e983ffff,12.97841239186492,77.61567471749112,Sivanchetti Gardens,262.26821192052984,6.77,5
8961892c9a7ffff,13.029846183884262,77.5756126347833,Kaka Muniswamappa Layout,228.4271523178808,6.76,4
89601451d6bffff,12.877476548765266,77.44623863939456,Serenade Layout,245.3476821192053,6.69,4
89601459e97ffff,13.042852350868566,77.5108585849908,T Dasarahalli,372.2516556291392,6.69,6
8960145b56bffff,12.981785986995245,77.56578226496352,Okalipuram Junction,321.49006622516566,6.68,6
8960145b233ffff,13.01382597194038,77.5723353831684,Sadashivanagar Junction,262.26821192052984,6.67,5
8960169115bffff,13.256091106192528,77.71200131797254,Devanahalli taluku,362.5827814569537,6.66,4
89601690d53ffff,13.1857117372564,77.63845768921288,Meenakunte,304.5695364238411,6.64,6
8960169603bffff,13.099320532482048,77.5701565598593,KEB Quarters,321.49006622516566,6.63,6
89618925acbffff,12.966651821349867,77.61607800648841,Victoria Layout,321.4900662251656,6.63,5
8961892f503ffff,13.022962846086324,77.71763003354415,MC Sarovar Apartment,363.7913907284768,6.63,7
89618924b4bffff,12.914473800470843,77.56044635161403,Padmanabhanagar,355.3311258278147,6.56,7
8960145b43bffff,12.97958531500377,77.5849995896061,Gandhi Nagar,253.8079470198676,6.56,5
896189243c3ffff,12.903549961014328,77.62283628749285,Axis Citrino Apartments,236.88741721854305,6.56,4
89618924673ffff,12.901301961118396,77.6504884278969,BDA Layout,313.02980132450335,6.54,6
89618921a8bffff,13.011038572465818,77.76022758696008,Whitefield Boulevard,313.02980132450335,6.54,6
896014584a3ffff,12.971223834528372,77.52711101587661,Priyadarshini Layout,321.49006622516566,6.53,6
8961892c9c3ffff,13.038348291973255,77.59140348904998,IAH and VB Quarters,236.88741721854305,6.51,4
8960145a04fffff,12.950861837252372,77.54541557410458,New Timber Yard Layout,236.88741721854305,6.51,4
8961892418fffff,12.875796581387025,77.61153502325783,Lake Verandahs House of Hiranandani,279.18874172185434,6.48,5
8960145a10bffff,12.93704545550335,77.52293628166488,Vishwapriya Vertical Garden,279.18874172185434,6.48,5
8961892c973ffff,13.043722204089406,77.58126175869513,Abdul Jabbar Layout,279.18874172185434,6.48,5
8961892cd53ffff,13.028683181484741,77.6062895668803,Siroya Sunshine,215.73675496688742,6.47,3
8960145ae6bffff,12.959549317763475,77.5022664700217,Mallathahalli New Extension,355.3311258278147,6.46,6
89601697593ffff,13.118457239066188,77.60780414689155,Adithya Tranquil,355.3311258278147,6.46,6
8960169746bffff,13.146214989963674,77.61911350587526,Hunasamaranahalli,355.3311258278147,6.46,7
8960145827bffff,13.024670507249168,77.51837545451677,SBM Circle,355.3311258278147,6.46,6
8961892717bffff,12.889468065059102,77.66774782284168,SNN Raj Etternia,346.87086092715236,6.44,6
8960145b047ffff,12.999924126126391,77.5751111278282,Sudhindra Nagar,346.87086092715236,6.44,6
8960145a633ffff,12.946542700828582,77.55857596726688,Bhawani Nagar,279.18874172185434,6.44,5
8960145b2c7ffff,13.014859114005546,77.58378644971633,Enayathulla Mehkri Circle,270.72847682119203,6.43,5
8960145864fffff,13.010724323415642,77.5379914997855,Corporation Bank Officers Quarters,262.26821192052984,6.43,4
8961892c92fffff,13.04054295832483,77.57218115995852,Judicial Layout,211.5066225165563,6.42,4
8960169659bffff,13.069379081254331,77.578081032437,M Lakshman Layout,211.5066225165563,6.42,4
8961892ed4bffff,12.981558668288947,77.63318671418068,Bangalore Metropolitan Transport Corporation Quarters,355.3311258278147,6.41,6
8961892e087ffff,12.984551297662911,77.69286483250235,Bagmane World Technology Center,355.3311258278147,6.41,6
89618924127ffff,12.880125358652792,77.59837054991418,Pai Layout,236.88741721854305,6.41,4
8961892e327ffff,13.007112326188741,77.66373202725345,Jala,236.88741721854305,6.41,4
896189255b7ffff,12.90771273492191,77.65180157098311,Parangipalya,355.3311258278147,6.41,6
8961892662bffff,12.846664929450984,77.67303859334346,Electronic City,304.5695364238411,6.41,6
8960145855bffff,12.979800924764449,77.51763206516856,Ramakrishna Layout,355.3311258278147,6.41,6
89618924953ffff,12.886695811339768,77.55757682491402,Venkata Reddy Layout,270.72847682119203,6.38,5
89618924c83ffff,12.866250072999598,77.59272256742267,Kalena Agrahara,270.72847682119203,6.38,5
89618925b1bffff,12.957126477035548,77.58883462767642,Wilson Garden,228.4271523178808,6.37,4
8960145826bffff,13.026813829728463,77.51600543285662,Peenya,228.4271523178808,6.33,4
896014582cbffff,13.019299692676148,77.52851047249929,Kanteerava Studio Circle,228.4271523178808,6.33,4
896014585afffff,12.965955346115951,77.50357459227331,KK Layout,296.10927152317885,6.32,5
8961892ec2fffff,12.980470566876374,77.63858721280421,Indiranagar,338.4105960264901,6.31,6
8961892dd83ffff,13.068147574284675,77.63405273442848,Dr Shivaramakaranth Nagar,338.4105960264901,6.31,6
8960145b067ffff,12.99995074997047,77.56668777679933,Malleshwaram,338.4105960264901,6.31,6
89618925353ffff,12.961178495844646,77.65150671728075,Golden Enclave,304.5695364238411,6.27,6
8961892e96fffff,12.995551407426428,77.60512895141567,Surya Kiran Chandra Kiran Apartments,338.4105960264901,6.27,6
89618925c0bffff,12.929221451563176,77.61965898495309,St Johns National Academy of Health Sciences,304.5695364238411,6.27,6
89618926343ffff,12.858540338565907,77.64735366253505,Elite Greenwoods,296.10927152317885,6.27,5
8960145a6b3ffff,12.939047511154603,77.56266140607532,Ashok Nagar,203.04635761589404,6.27,4
