h3,lat,lon,day,hour,window,risk,risk_low,risk_high,cell_rate
8961892e917ffff,12.982704611494386,77.61093157697483,Sun,10,10:00-11:00,9.252657551644743,4.239266723312033,11.227126468987287,211.91304347826087
8960145b553ffff,12.976409087424585,77.5759204607417,Tue,10,10:00-11:00,9.213913479541329,3.7321672345140406,11.400633995136696,527.0869565217391
89618920923ffff,12.933223647523132,77.69077993064658,Thu,9,09:00-10:00,9.127113715181398,3.753166977030002,13.09059577118006,293.4347826086956
8961892e9abffff,12.981645967305287,77.60790407487231,Mon,8,08:00-09:00,9.071510088690792,3.6504368439032158,11.396976200455757,289.8695652173913
8960145b427ffff,12.97746783062643,77.57894671319185,Fri,1,01:00-02:00,8.961747755004332,3.897761633185575,10.166026808694573,320.39130434782606
8960145b553ffff,12.976409087424585,77.5759204607417,Thu,8,08:00-09:00,8.915307451946447,3.8051411141633578,10.614131983079345,527.0869565217391
8960145b553ffff,12.976409087424585,77.5759204607417,Sat,6,06:00-07:00,8.899718454622503,3.9930317880189046,10.266007543971952,527.0869565217391
8960145b427ffff,12.97746783062643,77.57894671319185,Thu,1,01:00-02:00,8.8449504164304,3.7856456940777523,9.891349798310916,320.39130434782606
8960145b59bffff,12.96465116440439,77.57632508363632,Thu,0,00:00-01:00,8.767786230832737,3.687756432602952,10.374191890930605,373.2608695652174
8960145b553ffff,12.976409087424585,77.5759204607417,Mon,10,10:00-11:00,8.71481668962268,3.715197749032834,12.06375946927812,527.0869565217391
8960145b59bffff,12.96465116440439,77.57632508363632,Wed,0,00:00-01:00,8.6836717913634,3.78025855182047,10.344912097798163,373.2608695652174
8960145b59bffff,12.96465116440439,77.57632508363632,Tue,0,00:00-01:00,8.668367392482256,3.771472816205317,11.014109004258986,373.2608695652174
8961892e9abffff,12.981645967305287,77.60790407487231,Mon,10,10:00-11:00,8.559615691924101,3.735680190984098,11.117525690577656,289.8695652173913
8960145b427ffff,12.97746783062643,77.57894671319185,Tue,1,01:00-02:00,8.539985103294285,3.957049594532,10.251921470975631,320.39130434782606
8960145b5cbffff,12.974263654955623,77.57829127810561,Sun,10,10:00-11:00,8.527248049890595,4.21331457919036,11.022792759075712,260.5217391304348
8960145b553ffff,12.976409087424585,77.5759204607417,Mon,11,11:00-12:00,8.487076428078128,3.6572364922708758,12.102751196731647,527.0869565217391
8960145b427ffff,12.97746783062643,77.57894671319185,Sat,1,01:00-02:00,8.440392402777492,3.966690857316892,10.377468765839316,320.39130434782606
8960145b553ffff,12.976409087424585,77.5759204607417,Thu,9,09:00-10:00,8.414705343564473,3.7232689796952414,10.835517186520779,527.0869565217391
8960145b553ffff,12.976409087424585,77.5759204607417,Fri,9,09:00-10:00,8.408672771726323,3.758748231802966,11.019078383993424,527.0869565217391
8960145b553ffff,12.976409087424585,77.5759204607417,Fri,8,08:00-09:00,8.404107609054106,3.8909631651026517,11.04405330520887,527.0869565217391
8960145b59bffff,12.96465116440439,77.57632508363632,Thu,1,01:00-02:00,8.25869201455031,3.6848346722580594,10.374323050471679,373.2608695652174
8961892e9bbffff,12.979499946671595,77.61027556237418,Mon,10,10:00-11:00,8.243897585365577,3.503048731444637,9.929608351913439,185.08695652173913
8960145b553ffff,12.976409087424585,77.5759204607417,Tue,11,11:00-12:00,8.216055779710931,3.557420507949658,11.06077004366442,527.0869565217391
8961892e917ffff,12.982704611494386,77.61093157697483,Mon,10,10:00-11:00,8.201933152362123,3.7776218316476813,10.86935292082334,211.91304347826087
8960145b5cbffff,12.974263654955623,77.57829127810561,Sun,9,09:00-10:00,8.18722831465078,4.143708775038115,11.058168795003116,260.5217391304348
